state,age,vaccination,risk,year,value,value_min,value_max
new_case,All,All,All,1950,225802,225209,231493
new_case,All,All,All,1951,296742,292130,297401
new_case,All,All,All,1952,249912,244834,252583
new_case,All,All,All,1953,223256,220079,227181
new_case,All,All,All,1954,204813,203328,210374
new_case,All,All,All,1955,196157,195534,199532
new_case,All,All,All,1956,188875,185275,189624
new_case,All,All,All,1957,183577,181897,189208
new_case,All,All,All,1958,177863,176309,178819
new_case,All,All,All,1959,172107,170319,173710
new_case,All,All,All,1960,168917,167321,170463
new_case,All,All,All,1961,164820,163559,167106
new_case,All,All,All,1962,161272,159841,162435
new_case,All,All,All,1963,159780,158577,162244
new_case,All,All,All,1964,161560,161017,163205
new_case,All,All,All,1965,158271,157040,158585
new_case,All,All,All,1966,156002,155525,156846
new_case,All,All,All,1967,154178,153481,157578
new_case,All,All,All,1968,152826,149148,153879
new_case,All,All,All,1969,151679,149917,154393
new_case,All,All,All,1970,149936,148296,150876
new_case,All,All,All,1971,151025,149407,153294
new_case,All,All,All,1972,146434,145475,147339
new_case,All,All,All,1973,146213,145532,147773
new_case,All,All,All,1974,144309,143606,146323
new_case,All,All,All,1975,143433,142592,146053
new_case,All,All,All,1976,142211,141618,143376
new_case,All,All,All,1977,140620,139942,141617
new_case,All,All,All,1978,143657,142909,144506
new_case,All,All,All,1979,140403,138308,140939
new_case,All,All,All,1980,7273,7218,7341
new_case,All,All,All,1981,959,959,959
new_case,All,All,All,1982,782,782,782
new_case,All,All,All,1983,595,595,595
new_case,All,All,All,1984,353,353,353
new_case,All,All,All,1985,268,268,268
new_case,All,All,All,1986,159,159,159
new_case,All,All,All,1987,313,313,313
new_case,All,All,All,1988,231,231,231
new_case,All,All,All,1989,199,199,199
new_case,All,All,All,1990,181,181,181
new_case,All,All,All,1991,114,114,114
new_case,All,All,All,1992,54,54,54
new_case,All,All,All,1993,92,92,92
new_case,All,All,All,1994,46,46,46
new_case,All,All,All,1995,28,28,28
new_case,All,All,All,1996,15,15,15
new_case,All,All,All,1997,5,5,5
new_case,All,All,All,1998,22,22,22
new_case,All,All,All,1999,18,18,18
new_case,All,All,All,2000,17,17,17
new_case,All,All,All,2001,0,0,0
new_case,All,All,All,2002,50,50,50
new_case,All,All,All,2003,21,21,21
new_case,All,All,All,2004,1,1,1
new_case,All,All,All,2005,5,5,5
new_case,All,All,All,2006,3,3,3
new_case,All,All,All,2007,5,5,5
new_case,All,All,All,2008,3,3,3
new_case,All,All,All,2009,19,19,19
new_case,All,All,All,2010,4,4,4
new_case,All,All,All,2011,7,7,7
new_case,All,All,All,2012,19,19,19
new_case,All,All,All,2013,38,38,38
new_case,All,All,All,2014,29,29,29
new_case,All,All,All,2015,87,87,87
new_case,All,All,All,2016,136,136,136
new_case,All,All,All,2017,68,68,68
new_case,All,All,All,2018,127,127,127
new_case,All,All,All,2019,22,22,22
new_case,All,All,All,2020,169,169,169
new_case,All,All,All,2021,3,3,3
new_case,All,All,All,2022,31,31,31
new_case,All,All,All,2023,90,90,90
S,1,1,1,2023,159074.5,99011,255241
S,2,1,1,2023,245076,200164,271094
S,3,1,1,2023,231043,213742,234287
S,4,1,1,2023,179579,149258,201509
S,5,1,1,2023,133912,111218,157860
S,6,1,1,2023,109839,98597,125807
S,7,1,1,2023,104058,99913,111679
S,8,1,1,2023,108951.5,107795,110842
S,9,1,1,2023,118509.5,117564,120359
S,10,1,1,2023,129907,127371,132254
S,11,1,1,2023,142721,140010,145715
S,12,1,1,2023,156087.5,153065,159038
S,13,1,1,2023,170093,166948,173093
S,14,1,1,2023,184249.5,181118,187612
S,15,1,1,2023,198987,195162,202519
S,16,1,1,2023,213815,209711,217534
S,17,1,1,2023,227926,224058,231034
S,18,1,1,2023,240903.5,237829,243348
S,19,1,1,2023,252511.5,249468,254629
S,20,1,1,2023,262363.5,259761,263479
S,21,1,1,2023,269943.5,266799,271119
S,22,1,1,2023,276047.5,273326,278611
S,23,1,1,2023,281900.5,278679,284531
S,24,1,1,2023,287415,284247,290151
S,25,1,1,2023,293683.5,291367,297146
S,26,1,1,2023,302160,300324,305131
S,27,1,1,2023,313584.5,311178,316000
S,28,1,1,2023,327133,324155,330212
S,29,1,1,2023,343283.5,339276,348515
S,30,1,1,2023,363886.5,357575,371180
S,31,1,1,2023,386931.5,378620,395848
S,32,1,1,2023,412895,403790,422490
S,33,1,1,2023,440762.5,430425,451085
S,34,1,1,2023,469710,459290,481203
S,35,1,1,2023,499731,488270,511033
S,36,1,1,2023,528387,517153,539358
S,37,1,1,2023,555848,544457,566928
S,38,1,1,2023,581501,571171,592228
S,39,1,1,2023,604998,595026,614082
S,40,1,1,2023,623482,615374,631125
S,41,1,1,2023,638021,629799,644558
S,42,1,1,2023,648435,642219,654200
S,43,1,1,2023,656704,650194,660096
S,44,1,1,2023,660175,657581,661642
S,45,1,1,2023,661412,658219,662725
S,46,1,1,2023,659528.5,656869,663853
S,47,1,1,2023,655248,649534,659672
S,48,1,1,2023,648443.5,641751,654815
S,49,1,1,2023,639605.5,632803,645639
S,50,1,1,2023,628581.5,623043,636152
S,51,1,1,2023,617608.5,610907,624049
S,52,1,1,2023,604997.5,596770,611607
S,53,1,1,2023,591569,583403,599724
S,54,1,1,2023,577115,569078,585083
S,55,1,1,2023,562413.5,552682,571035
S,56,1,1,2023,546783.5,536572,556007
S,57,1,1,2023,529994,520086,539590
S,58,1,1,2023,512449.5,504057,522130
